img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,1.0,1.0,0.81,42.195
640,0.2,0.7,5,1.0,1.0,0.81,42.946
640,0.2,0.7,5,1.0,1.0,0.81,43.089
640,0.2,0.7,5,1.0,1.0,0.81,41.9
640,0.2,0.7,5,1.0,1.0,0.81,42.126
640,0.2,0.7,5,1.0,1.0,0.81,42.292
640,0.2,0.7,5,1.0,1.0,0.81,43.137
640,0.2,0.7,5,1.0,1.0,0.81,43.05
640,0.2,0.7,5,1.0,1.0,0.81,42.782
640,0.2,0.7,5,1.0,1.0,0.81,42.508
640,0.2,0.7,5,1.0,1.0,0.81,41.575
640,0.2,0.7,5,1.0,1.0,0.81,42.874
640,0.2,0.7,5,1.0,1.0,0.81,42.989
640,0.2,0.7,5,1.0,1.0,0.81,42.177
640,0.2,0.7,5,1.0,1.0,0.81,42.583
640,0.2,0.7,5,1.0,1.0,0.81,43.331
640,0.2,0.7,5,1.0,1.0,0.81,41.376
640,0.2,0.7,5,1.0,1.0,0.81,43.705
640,0.2,0.7,5,1.0,1.0,0.81,45.288
640,0.2,0.7,5,1.0,1.0,0.81,42.284
640,0.2,0.7,5,1.0,1.0,0.81,43.081
640,0.2,0.7,5,1.0,1.0,0.81,42.151
640,0.2,0.7,5,1.0,1.0,0.81,42.625
640,0.2,0.7,5,1.0,1.0,0.81,41.807
640,0.2,0.7,5,1.0,1.0,0.81,41.958
640,0.2,0.7,5,1.0,1.0,0.81,43.862
640,0.2,0.7,5,1.0,1.0,0.81,42.076
640,0.2,0.7,5,1.0,1.0,0.81,43.911
640,0.2,0.7,5,1.0,1.0,0.81,42.095
640,0.2,0.7,5,1.0,1.0,0.81,42.614
640,0.2,0.7,5,1.0,1.0,0.81,43.379
640,0.2,0.7,5,1.0,1.0,0.81,42.122
640,0.2,0.7,5,1.0,1.0,0.81,43.896
640,0.2,0.7,5,1.0,1.0,0.81,41.878
640,0.2,0.7,5,1.0,1.0,0.81,43.199
640,0.2,0.7,5,1.0,1.0,0.81,42.219
640,0.2,0.7,5,1.0,1.0,0.81,42.277
640,0.2,0.7,5,1.0,1.0,0.81,42.882
640,0.2,0.7,5,1.0,1.0,0.81,41.467
